what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1694004910904
started,bundle,org.eclipse.debug.core,3.10.0.v20150303-1130,"org.eclipse.debug.core",1694004911779
started,bundle,org.eclipse.m2e.jdt,1.6.2.20150902-0002,"org.eclipse.m2e.jdt",1694004911781
started,bundle,org.eclipse.m2e.wtp,1.2.1.20150819-2220,"org.eclipse.m2e.wtp",1694004911791
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1694004911795
started,bundle,org.eclipse.jdt.launching,3.8.0.v20150527-0946,"org.eclipse.jdt.launching",1694004912078
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1694004912311
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1694004912313
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1694004912328
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1694004912333
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1694004912336
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1694004912350
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1694004912352
started,bundle,org.eclipse.jgit,4.1.1.201511131810-r,"org.eclipse.jgit",1694004912461
started,bundle,org.eclipse.egit.core,4.1.1.201511131810-r,"org.eclipse.egit.core",1694004912483
started,bundle,org.eclipse.egit.ui,4.1.1.201511131810-r,"org.eclipse.egit.ui",1694004912513
error,log,,,"Cannot nest 'projeto-base-selenium/src/main/java' inside 'projeto-base-selenium/src'. To enable the nesting exclude 'main/' from 'projeto-base-selenium/src'",1694004913929
started,bundle,org.eclipse.wb.core.lib,1.8.0.r45x201506110820,"org.eclipse.wb.core.lib",1694004914004
started,bundle,org.eclipse.wb.core,1.8.0.r45x201506110820,"org.eclipse.wb.core",1694004914013
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1694004920507
deactivated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1694004945193
activated,workbench,org.eclipse.ui.workbench,3.107.1.v20160120-2131,"",1694004949972
started,bundle,org.eclipse.jst.j2ee.ui,1.1.404.v201101122300,"org.eclipse.jst.j2ee.ui",1694004949989
started,bundle,org.eclipse.ui.navigator,3.6.0.v20150422-0725,"org.eclipse.ui.navigator",1694004950018
started,bundle,org.eclipse.ui.navigator.resources,3.5.1.v20160128-1644,"org.eclipse.ui.navigator.resources",1694004950021
started,bundle,org.eclipse.emf.edit.ui,2.11.1.v20160208-0841,"org.eclipse.emf.edit.ui",1694004950089
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1694004950093
